link,rest_name,rest_type,loc,dine_rating,dine_reviews,delivery_rating,delivery_reviews,cuisine,,Cost (RS),cost,liked
https://www.zomato.com/pune/skz-kolhapur-1-nigdi,"SK'z Kolhapur
                                    ",Casual Dining,Nigdi,3.8,(157 Reviews),,,"Maharashtrian,",, 600,Rs. 600,"Pandhra Rassa, Chicken Thali, Mutton Thali, Chicken Rassa"
https://www.zomato.com/pune/goli-vada-pav-no-1-hinjawadi,"Goli Vada Pav No. 1
                                    ",Quick Bites,Hinjawadi,2.8,-19,3.7,-79,"Street Food,",, 150,Rs. 150,
https://www.zomato.com/pune/fish-katta-bhigwan-special-fish-pimple-gurav,"Fish Katta Bhigwan Special Fish
                                    ",Quick Bites,Pimple Gurav,3.5,(12 Reviews),,,"Malwani,",, 300,Rs. 300,
https://www.zomato.com/pune/hotbox-cafe-and-meals-kondhwa,"Hotbox Cafe And Meals
                                    ",,Kondhwa,3.1,(870 Reviews),,,"Beverages,Chinese,North Indian,",, 300,Rs. 300,
https://www.zomato.com/pune/bakers-brown-viman-nagar,"Bakers Brown
                                    ",Bakery,Viman Nagar,4,(148 Reviews),,,"Bakery,",, 400,Rs. 400,"Chocolava Cake, Walnut Brownie, Chocolate Truffle, Garlic Bread, Eggless Cake, Rasmalai"
https://www.zomato.com/pune/shawarma-spot-baner,"Shawarma Spot
                                    ",Quick Bites,Baner,3.1,-49,3.3,"-1,110","Rolls,Lebanese,",, 300,Rs. 300,"Chicken Shawarama, Jumbo Chicken Shawarma, Lebanese Shawarma, Roti"
https://www.zomato.com/pune/snacky-snacks-1-kharadi,"Snacky Snacks
                                    ",,Kharadi,3.4,(402 Reviews),,,"Maharashtrian,Chinese,Fast Food,South Indian,",, 300,Rs. 300,
https://www.zomato.com/pune/seven-shawarma-burgers-koregaon-park,"Seven - Shawarma & Burgers
                                    ",Quick Bites,Koregaon Park,3.2,-376,3.5,"-1,567","North Indian,Burger,Fast Food,Lebanese,",, 450,Rs. 450,"Shawarma, Chicken Shawarama, Biryani, Chicken Fries, Chicken Shwarma Roll, Pizza, Falafel"
https://www.zomato.com/pune/ribbons-balloons-pimple-saudagar,"Ribbons & Balloons
                                    ",Bakery,Pimple Saudagar,3.3,(5 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/hotel-rajdhani-wagholi,"Hotel Rajdhani
                                    ",Casual Dining,Wagholi,3.3,-59,3.4,"-1,748","Biryani,Fast Food,Street Food,Chinese,North Indian,",, 500,Rs. 500,
https://www.zomato.com/pune/cake-lounge-wanowrie,"Cake Lounge
                                    ",Bakery,Wanowrie,3.8,-119,4,-175,"Bakery,",, 350,Rs. 350,"Mixed Fruit Cake, Pineapple Cake, Ferrero Rocher Cake"
https://www.zomato.com/pune/masala-mantra-sinhgad-road,"Masala Mantra
                                    ",Quick Bites,Sinhgad Road,3.7,-219,3.5,"-4,656","North Indian,Biryani,Maharashtrian,",, 500,Rs. 500,Chicken Biryani
https://www.zomato.com/pune/tapadia-college-katta-erandwane,"Tapadia College Katta
                                    ",Quick Bites,Erandwane,3.3,-32,4.2,"-1,149","Street Food,",, 100,Rs. 100,
https://www.zomato.com/pune/sheetal-refreshment-pimpri,"Sheetal Refreshment
                                    ",Casual Dining,Pimpri,3.3,-171,4.1,"-2,522","Chinese,South Indian,North Indian,",, 400,Rs. 400,
https://www.zomato.com/pune/goli-vada-pav-no-1-hinjawadi,"Goli Vada Pav No. 1
                                    ",Quick Bites,Hinjawadi,2.8,-19,3.7,-79,"Street Food,",, 150,Rs. 150,
https://www.zomato.com/pune/goli-vada-pav-no-1-1-katraj,"Goli Vada Pav No. 1
                                    ",Quick Bites,Katraj,3.7,(11 Reviews),,,"Street Food,",, 150,Rs. 150,
https://www.zomato.com/pune/goli-vada-pav-no-1-wadgaon-sheri,"Goli Vada Pav No. 1
                                    ",Quick Bites,Wadgaon Sheri,2.7,(5 Reviews),,,"Street Food,",, 150,Rs. 150,
https://www.zomato.com/pune/goli-vada-pav-no-1-vishrantwadi,"Goli Vada Pav No. 1
                                    ",Quick Bites,Vishrantwadi,3.4,-52,3.7,-23,"Street Food,",, 150,Rs. 150,Vada Pav
https://www.zomato.com/pune/goli-vada-pav-no-1-1-hadapsar,"Goli Vada Pav No. 1
                                    ",Quick Bites,Hadapsar,0,,,,"Street Food,",, 150,Rs. 150,
https://www.zomato.com/pune/goli-vada-pav-no-1-bhosari,"Goli Vada Pav No. 1
                                    ",Quick Bites,Bhosari,3.3,(11 Reviews),,,"Street Food,",, 150,Rs. 150,
https://www.zomato.com/pune/shawarma-spot-baner,"Shawarma Spot
                                    ",Quick Bites,Baner,3.1,-49,3.3,"-1,110","Rolls,Lebanese,",, 300,Rs. 300,"Chicken Shawarama, Jumbo Chicken Shawarma, Lebanese Shawarma, Roti"
https://www.zomato.com/pune/shawarma-spot-satara-road,"Shawarma Spot
                                    ",Quick Bites,Satara Road,3.4,-263,3.9,"-3,177","Beverages,Rolls,Lebanese,",, 300,Rs. 300,"Chicken Shawarama, Rolls, Jumbo Chicken Shawarma, Lebanese Shawarma, Roti"
https://www.zomato.com/pune/shawarma-spot-akurdi,"Shawarma Spot
                                    ",Quick Bites,Akurdi,3.7,-39,4,-674,"Beverages,Rolls,Lebanese,",, 300,Rs. 300,
https://www.zomato.com/pune/shawarma-spot-kharadi,"Shawarma Spot
                                    ",Quick Bites,Kharadi,3.4,-21,3.8,-305,"Beverages,Rolls,Lebanese,",, 300,Rs. 300,
https://www.zomato.com/pune/shawarma-spot-sinhgad-road,"Shawarma Spot
                                    ",Quick Bites,Sinhgad Road,2.8,-16,4.1,-163,"Rolls,Lebanese,",, 300,Rs. 300,
https://www.zomato.com/pune/shawarma-spot-yerawada,"Shawarma Spot
                                    ",Quick Bites,Yerawada,2.5,-17,3.9,-462,"Fast Food,Rolls,Lebanese,",, 300,Rs. 300,
https://www.zomato.com/pune/shawarma-spot-2-kothrud,"Shawarma Spot
                                    ",Quick Bites,Kothrud,3.5,-17,3.9,-29,"Beverages,Rolls,Lebanese,",, 300,Rs. 300,
https://www.zomato.com/pune/ribbons-balloons-pimple-saudagar,"Ribbons & Balloons
                                    ",Bakery,Pimple Saudagar,3.3,(5 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-baner,"Ribbons & Balloons
                                    ",Dessert Parlor,Baner,3.6,(56 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,Chocolate Truffle
https://www.zomato.com/pune/ribbons-balloons-pashan,"Ribbons & Balloons
                                    ",Dessert Parlor,Pashan,3.9,(31 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-kothrud,"Ribbons & Balloons
                                    ",Dessert Parlor,Kothrud,3.9,(40 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-narhe,"Ribbons & Balloons
                                    ",Bakery,Narhe,3.2,-6,4,-137,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-warje,"Ribbons & Balloons
                                    ",Dessert Parlor,Warje,3.7,(34 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-lavasa,"Ribbons & Balloons
                                    ",Bakery,Lavasa,0,,,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-1-pimpri,"Ribbons & Balloons
                                    ",Bakery,Pimpri,3.6,(12 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-2-kothrud,"Ribbons & Balloons
                                    ",Bakery,Kothrud,2.7,(6 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-1-wakad,"Ribbons & Balloons
                                    ",Bakery,Wakad,3.3,(18 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-pimple-gurav,"Ribbons & Balloons
                                    ",Dessert Parlor,Pimple Gurav,3.2,(6 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-karve-nagar,"Ribbons & Balloons
                                    ",Bakery,Karve Nagar,3,(10 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-chinchwad,"Ribbons & Balloons
                                    ",Bakery,Chinchwad,3.1,(10 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-kharadi,"Ribbons & Balloons
                                    ",Bakery,Kharadi,3.8,(70 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-1-bibvewadi,"Ribbons & Balloons
                                    ",Bakery,Bibvewadi,3.3,(6 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-dhankawadi,"Ribbons & Balloons
                                    ",Dessert Parlor,Dhankawadi,3.4,(8 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-lohegaon,"Ribbons & Balloons
                                    ",Bakery,Lohegaon,0,,,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-salunkhe-vihar-road,"Ribbons & Balloons
                                    ",Bakery,Salunkhe Vihar Road,3.6,(41 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-swargate,"Ribbons & Balloons
                                    ",Bakery,Swargate,3.2,(5 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-1-katraj,"Ribbons & Balloons
                                    ",Bakery,Katraj,3.1,(12 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-mundhwa,"Ribbons & Balloons
                                    ",Bakery,Mundhwa,2.9,(4 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-nigdi,"Ribbons & Balloons
                                    ",Bakery,Nigdi,2.9,(6 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-1-kharadi,"Ribbons & Balloons
                                    ",Bakery,Kharadi,3.4,(8 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-2-bhosari,"Ribbons & Balloons
                                    ",Bakery,Bhosari,3,(4 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-dhole-patil-road,"Ribbons & Balloons
                                    ",Bakery,Dhole Patil Road,3.2,(29 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-sinhgad-road,"Ribbons & Balloons
                                    ",Bakery,Sinhgad Road,0,,,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-2-sinhgad-road,"Ribbons & Balloons
                                    ",Bakery,Sinhgad Road,2.9,(7 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-2-hinjawadi,"Ribbons & Balloons
                                    ",Bakery,Hinjawadi,3.6,-14,3.9,-29,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-balewadi,"Ribbons & Balloons
                                    ",Bakery,Balewadi,3,(10 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-aundh,"Ribbons & Balloons
                                    ",Bakery,Aundh,2.5,(4 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-4-pimpri,"Ribbons & Balloons
                                    ",Bakery,Pimpri,3.3,(9 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-hinjawadi,"Ribbons & Balloons
                                    ",Dessert Parlor,Hinjawadi,3.2,(92 Reviews),,,"Desserts,Bakery,",, 350,Rs. 350,Chocolate Truffle Cake
https://www.zomato.com/pune/ribbons-balloons-sadashiv-peth,"Ribbons & Balloons
                                    ",Bakery,Sadashiv Peth,0,,,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-hadapsar,"Ribbons & Balloons
                                    ",Bakery,Hadapsar,0,,,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-chakan,"Ribbons & Balloons
                                    ",Dessert Parlor,Chakan,0,,,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-bhosari,"Ribbons & Balloons
                                    ",Bakery,Bhosari,0,,,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-2-chakan,"Ribbons & Balloons
                                    ",Bakery,Chakan,0,,,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/ribbons-balloons-old-mumbai-pune-highway,"Ribbons & Balloons
                                    ",Bakery,Old Mumbai-Pune Highway,0,,,,"Desserts,Bakery,",, 350,Rs. 350,
https://www.zomato.com/pune/hotel-harsh-kothrud,"Hotel Harsh
                                    ",Casual Dining,Kothrud,3.8,-165,4.1,-926,"Seafood,Mughlai,North Indian,Chinese,",, 900,Rs. 900,"Sea Food, Chicken Biryani, Butter Chicken, Seafood Soup, Paneer Tikka Masala, Thick Cold Coffee, Fish"
https://www.zomato.com/pune/vijay-bhojanalay-swargate,"Vijay Bhojanalay
                                    ",Bhojanalya,Swargate,3.5,(15 Reviews),,,"North Indian,",, 250,Rs. 250,
https://www.zomato.com/pune/aftertaste-biryani-garden-biryani-kothrud,"Aftertaste Biryani/Garden Biryani
                                    ",Quick Bites,Kothrud,3.4,-31,3.3,-456,"Biryani,",, 250,Rs. 250,
https://www.zomato.com/pune/brota-kothrud,"Brota
                                    ",Quick Bites,Kothrud,4,-649,3.9,"-6,003","Lebanese,Fast Food,Rolls,",, 300,Rs. 300,"Chicken Broth, Burgers, Veg Shawarma, Chicken Grill, Grilled Chicken Brota, Sandwich, Rolls"
https://www.zomato.com/pune/the-chinese-corner-chinchwad,"The Chinese Corner
                                    ",,Chinchwad,3.3,(285 Reviews),,,"Chinese,",, 200,Rs. 200,
https://www.zomato.com/pune/shree-kala-aaba-misalwale-dhankawadi,"Shree Kala Aaba Misalwale
                                    ",Sweet Shop,Dhankawadi,3.6,-21,3.9,-74,"Street Food,Mithai,",, 150,Rs. 150,
https://www.zomato.com/hotelraviraj,"Suryama - Hotel Raviraj
                                    ","Casual Dining,Bar",Deccan Gymkhana,3.5,-95,4.1,-216,"Continental,Chinese,North Indian,",, 1300,Rs. 1300,"Butter Chicken, Masala Tikka, Chicken Dum Biryani"
https://www.zomato.com/pune/ashapuri-dining-hall-hinjawadi,"Ashapuri Dining Hall
                                    ",Quick Bites,Hinjawadi,3.3,(21 Reviews),,,"North Indian,",, 300,Rs. 300,
https://www.zomato.com/pune/lesarah-wadgaon-sheri,"Lesarah
                                    ",Quick Bites,Wadgaon Sheri,3.8,-85,3.8,-444,"Biryani,Malwani,Maharashtrian,North Indian,Chinese,",, 650,Rs. 650,"Chicken Lollipop, Sea Food, Surmai Fry"
https://www.zomato.com/pune/aasra-snacks-and-amrutulaya-kondhwa,"Aasra Snacks And Amrutulaya
                                    ",Quick Bites,Kondhwa,0,,,,"Maharashtrian,South Indian,",, 200,Rs. 200,
https://www.zomato.com/pune/noble-bake-food-wanowrie,"Noble Bake Food
                                    ",Bakery,Wanowrie,4.1,(302 Reviews),,,"Bakery,",, 150,Rs. 150,
https://www.zomato.com/pune/thambbi-baner,"Thambbi
                                    ",Casual Dining,Baner,4,-174,3.6,"-1,139","Chinese,North Indian,South Indian,",, 500,Rs. 500,"Filtered Coffee, Thali, Dahi Vada, Andhra Dosa, Masala Dosa, Upma, Idli"
https://www.zomato.com/pune/samys-hangout-nigdi,"Samy's Hangout
                                    ",Quick Bites,Nigdi,3.7,-34,3.7,-359,"Sandwich,Fast Food,",, 250,Rs. 250,
https://www.zomato.com/pune/cafe-durga-3-wakad,"Cafe Durga
                                    ",Quick Bites,Wakad,2.9,-6,3.4,-46,"Beverages,North Indian,Street Food,Fast Food,South Indian,Chinese,",, 300,Rs. 300,
https://www.zomato.com/pune/uncle-desi-koregaon-park,"Uncle Desi
                                    ",,Koregaon Park,0,,,,"Biryani,North Indian,Wraps,Rolls,",, 500,Rs. 500,
https://www.zomato.com/pune/siddharth-pav-bhaji-camp-area,"Siddharth Pav Bhaji
                                    ",Quick Bites,Camp Area,3.7,-115,3.7,-126,"Beverages,Street Food,",, 300,Rs. 300,"Tawa Pulav, Masala Pav, Jamun Shots, Cheese Pav Bhaji"
https://www.zomato.com/pune/jay-ganesh-sabudana-vada-sadashiv-peth,"Jay Ganesh Sabudana Vada
                                    ",Quick Bites,Sadashiv Peth,3.2,(4 Reviews),,,"Street Food,",, 100,Rs. 100,
https://www.zomato.com/pune/city-bakery-camp-area,"City Bakery
                                    ",Bakery,Camp Area,3.8,(47 Reviews),,,"Desserts,Bakery,",, 200,Rs. 200,"Brownie, Veg Puff, Chocolate Chip Cookie, Mawa Cake, Cheese Straws"
https://www.zomato.com/pune/pizza-pixels-kharadi,"Pizza Pixels
                                    ",Food Court,Kharadi,3.8,-94,3.2,"-1,105","Fast Food,Pizza,",, 400,Rs. 400,Pizza
https://www.zomato.com/pune/vidnya-cafeteria-bhosari,"Vidnya Cafeteria
                                    ",Quick Bites,Bhosari,3.2,-5,3.3,-75,"Beverages,Fast Food,",, 250,Rs. 250,
https://www.zomato.com/pune/ice-panda-1-baner,"Ice Panda
                                    ",Dessert Parlor,Baner,3.6,-5,3.9,-45,"Beverages,Ice Cream,Desserts,",, 300,Rs. 300,
https://www.zomato.com/pune/ice-n-fire-skylounge-baner,"Ice N Fire SkyLounge
                                    ",Casual Dining,Baner,4.2,(390 Reviews),,,"Fast Food,Chinese,Mughlai,North Indian,",, 1500,Rs. 1500,"Cocktails, Mocktails, Thin Crust Pizza, Pasta, Fish, Gulab Jamun, Bloody Mary"
https://www.zomato.com/pune/slay-garden-viman-nagar,"SLAY Garden
                                    ",Casual Dining,Viman Nagar,3.6,(18 Reviews),,,"Bar Food,North Indian,",, 600,Rs. 600,
https://www.zomato.com/pune/lotus-court-family-resto-bar-pimpri,"Lotus Court Family Resto Bar
                                    ",Casual Dining,Pimpri,4.2,-577,3.8,-559,"Beverages,Desserts,Mughlai,North Indian,Asian,Chinese,Continental,",, 800,Rs. 800,"Butter Chicken, Manchurian, Chicken Tikka Masala, Chicken Dum Biryani, Fish, Dum Ka Chicken, Tangdi Kabab"
https://www.zomato.com/pune/mahesh-lunch-home-camp-area,"Mahesh Lunch Home
                                    ","Casual Dining,Bar",Camp Area,4.1,-600,4.2,-139,"Chinese,North Indian,Seafood,",, 1500,Rs. 1500,"Sea Food, Fish, Neer Dosa, Masala Prawn, Appam, Lobster, Surmai Curry"
https://www.zomato.com/pune/farmaaish-lounge-bar-viman-nagar,"Farmaaish Lounge & Bar
                                    ","Lounge,Casual Dining",Viman Nagar,4.2,-640,3.3,-287,"Chinese,European,North Indian,Asian,Continental,",, 1200,Rs. 1200,"Biryani, Veg Fritters, Fries, Beer, Masala Peanuts, Cocktails, Gunpowder Prawn"
https://www.zomato.com/pune/hotel-jijau-kondhwa,"Hotel Jijau
                                    ",Quick Bites,Kondhwa,3.4,-43,4,-804,"Mughlai,Maharashtrian,Chinese,North Indian,",, 600,Rs. 600,
https://www.zomato.com/pune/hotel-new-visawa-hadapsar,"Hotel New Visawa
                                    ",,Hadapsar,0,,,,"Maharashtrian,Biryani,Chinese,North Indian,",, 500,Rs. 500,
https://www.zomato.com/pune/red-hot-chinese-center-camp-area,"Red Hot Chinese Center
                                    ",,Camp Area,4,(57 Reviews),,,"Chinese,",, 250,Rs. 250,
https://www.zomato.com/pune/the-chinatown-parvati,"The Chinatown
                                    ",Kiosk,Parvati,0,,,,"Chinese,",, 250,Rs. 250,
https://www.zomato.com/pune/love-birds-cafe-pimpri,"Love Birds Cafe
                                    ",Quick Bites,Pimpri,0,,,,"Italian,Beverages,Fast Food,",, 150,Rs. 150,
https://www.zomato.com/pune/star-food-caterers-1-wakad,"Star Food & Caterers
                                    ",Quick Bites,Wakad,3.6,(66 Reviews),,,"Lebanese,Chinese,",, 450,Rs. 450,
https://www.zomato.com/pune/panini-cafe-salunkhe-vihar-road,"Panini Cafe
                                    ",Quick Bites,Salunkhe Vihar Road,4.1,-174,3.9,-231,"Beverages,Fast Food,Salad,",, 600,Rs. 600,"Salad, Pasta, Panini Sandwich, Potato Wedges, Burgers, Latte, Virgin Mojito"
https://www.zomato.com/pune/the-cake-art-baner,"The Cake Art
                                    ",Bakery,Baner,3.9,-85,4.2,-387,"Bakery,",, 450,Rs. 450,
https://www.zomato.com/pune/d-palace-bavdhan,"D Palace
                                    ","Casual Dining,Bar",Bavdhan,3.9,-379,4,"-1,067","Mughlai,Seafood,Chinese,North Indian,",, 1200,Rs. 1200,"Sea Food, Beer, Cocktails, Butter Chicken, Biryani, Multani Mushrooms, Chicken Lasagne"
https://www.zomato.com/pune/shorba-family-restaurant-sinhgad-road,"Shorba Family Restaurant
                                    ",Casual Dining,Sinhgad Road,3.9,-527,4.1,-595,"Continental,Asian,Chinese,North Indian,",, 1200,Rs. 1200,"Fish, Neer Dosa, Masala Papad, Chicken Biryani, Mocktails, Cocktails, Manchow Soup"
https://www.zomato.com/pune/hotel-samadhan-ravet,"Hotel Samadhan
                                    ",Dhaba,Ravet,4,(136 Reviews),,,"Maharashtrian,",, 400,Rs. 400,"Chicken Thali, Chicken Rassa, Biryani, Dry Chicken, Mutton Sukha"
https://www.zomato.com/pune/paper-lantern-aundh,"Paper Lantern
                                    ",Quick Bites,Aundh,4,-88,4.1,-135,"Asian,",, 500,Rs. 500,Noodle
https://www.zomato.com/pune/what-a-sandwich-kharadi,"What' A Sandwich!
                                    ",,Kharadi,4,(138 Reviews),,,"Fast Food,American,Sandwich,",, 300,Rs. 300,"Chicken Crackling, Salad, Fries, Sandwich, Brownie"
https://www.zomato.com/pune/janvi-restaurant-bhugaon,"Janvi Restaurant
                                    ",Casual Dining,Bhugaon,2.9,(27 Reviews),,,"Chinese,South Indian,North Indian,",, 600,Rs. 600,
https://www.zomato.com/pune/godavari-ruchulu-3-hinjawadi,"Godavari Ruchulu
                                    ",Quick Bites,Hinjawadi,4,-295,3.5,"-3,580","North Indian,Biryani,Chinese,Maharashtrian,Andhra,",, 600,Rs. 600,"Kaju Biryani, Chicken Fry Piece Biryani"
https://www.zomato.com/pune/fountain-hot-chinese-fast-food-1-pimpri,"Fountain Hot Chinese Fast Food
                                    ",Quick Bites,Pimpri,3,-20,3.6,-190,"Chinese,",, 250,Rs. 250,
https://www.zomato.com/pune/reva-misal-warje,"Reva Misal
                                    ",Quick Bites,Warje,2.7,(7 Reviews),,,"Street Food,",, 200,Rs. 200,
https://www.zomato.com/pune/dragon-fire-viman-nagar,"Dragon Fire
                                    ",Quick Bites,Viman Nagar,3.5,"(1,130 Reviews)",,,"Beverages,Chinese,",, 500,Rs. 500,
https://www.zomato.com/pune/caneyard-camp-area,"Caneyard
                                    ",Beverage Shop,Camp Area,3.2,-26,4.1,-254,"Beverages,Juices,",, 150,Rs. 150,
https://www.zomato.com/pune/what-a-sandwich-kharadi,"What' A Sandwich!
                                    ",,Kharadi,4,(138 Reviews),,,"Fast Food,American,Sandwich,",, 300,Rs. 300,"Chicken Crackling, Salad, Fries, Sandwich, Brownie"
https://www.zomato.com/pune/what-a-sandwich-magarpatta,"What' A Sandwich!
                                    ",Quick Bites,Magarpatta,3.9,-201,3.7,-629,"Fast Food,American,Sandwich,",, 300,Rs. 300,"Sandwich, Salad, Turkey Ham, Chicken Crackling, Crispy Chicken, Brownie, French Fries"
https://www.zomato.com/pune/what-a-sandwich-east-street,"What' A Sandwich!
                                    ",Quick Bites,East Street,3.8,-186,4.2,-287,"Fast Food,American,Sandwich,",, 300,Rs. 300,"Fries, Chicken Crackling, Pizza, Brownie, Chicken Creamy Chilli, Chicken Sandwich, Waffles"
https://www.zomato.com/pune/what-a-sandwich-wanowrie,"What' A Sandwich!
                                    ",Quick Bites,Wanowrie,3.7,(25 Reviews),,,"Fast Food,American,Sandwich,",, 300,Rs. 300,
https://www.zomato.com/pune/what-a-sandwich-baner,"What' a Sandwich!
                                    ",Quick Bites,Baner,3.8,(20 Reviews),,,"Fast Food,American,Sandwich,",, 300,Rs. 300,
https://www.zomato.com/pune/whata-sandwich-dhankawadi,"What'A Sandwich
                                    ",Quick Bites,Dhankawadi,3.5,-15,3.9,-70,"Sandwich,Fast Food,",, 400,Rs. 400,
https://www.zomato.com/pune/what-a-sandwich-sinhgad-road,"What' A Sandwich!
                                    ",Quick Bites,Sinhgad Road,3.7,-16,3.9,-25,"Fast Food,American,Sandwich,",, 300,Rs. 300,
https://www.zomato.com/pune/what-a-sandwich-viman-nagar,"What' A Sandwich!
                                    ",,Viman Nagar,3.7,(828 Reviews),,,"Fast Food,American,Sandwich,",, 300,Rs. 300,"Sandwich, Chicken Crackling, Brownie, Salad, Cheesy Chicken"
https://www.zomato.com/pune/whata-sandwich-pimple-saudagar,"What'A Sandwich
                                    ",,Pimple Saudagar,3.9,(38 Reviews),,,"Fast Food,American,Sandwich,",, 300,Rs. 300,
https://www.zomato.com/pune/what-a-sandwich-kothrud,"What' A Sandwich!
                                    ",,Kothrud,3.9,(47 Reviews),,,"Fast Food,American,Sandwich,",, 300,Rs. 300,
https://www.zomato.com/pune/new-punjabi-grill-bavdhan,"New Punjabi Grill
                                    ",Casual Dining,Bavdhan,2.7,-247,3.5,"-4,424","North Indian,Kebab,",, 600,Rs. 600,"Paneer Tikka, Chana Masala, Kulcha, Chicken Tikka Masala, Chole Kulche"
https://www.zomato.com/pune/sagar-foodies-adda-kothrud,"Sagar Foodies Adda
                                    ",Casual Dining,Kothrud,3.2,(8 Reviews),,,"Malwani,North Indian,Chinese,",, 500,Rs. 500,
https://www.zomato.com/pune/m-purohit-sweets-nibm-road,"M Purohit Sweets
                                    ",Sweet Shop,NIBM Road,3.2,(4 Reviews),,,"Street Food,Mithai,",, 100,Rs. 100,
https://www.zomato.com/pune/masala-punjab-da-viman-nagar,"Masala Punjab Da
                                    ",,Viman Nagar,3.6,(17.2K Reviews),,,"Biryani,Chinese,North Indian,",, 450,Rs. 450,"Butter Chicken, Biryani, Tandoori Chicken, Dal Makhani, Chicken Tikka, Panneer Butter Masala, Butter Naan"
https://www.zomato.com/pune/the-chicken-company-kharadi,"The Chicken Company
                                    ",Quick Bites,Kharadi,3.7,-48,3,-103,"Fast Food,",, 400,Rs. 400,
https://www.zomato.com/pune/hotel-shivmudra-wadgaon-sheri,"Hotel Shivmudra
                                    ",Quick Bites,Wadgaon Sheri,3.7,-50,3.2,-257,"Maharashtrian,South Indian,Street Food,Chinese,North Indian,",, 600,Rs. 600,
https://www.zomato.com/pune/durga-pav-bhaji-juice-center-hadapsar,"Durga Pav Bhaji & Juice Center
                                    ",Quick Bites,Hadapsar,2.9,-49,4,-611,"South Indian,Beverages,Fast Food,",, 250,Rs. 250,
https://www.zomato.com/pune/masala-kitchen-kharadi,"Masala Kitchen
                                    ",Quick Bites,Kharadi,3.9,-145,3.2,"-3,329","Chinese,Maharashtrian,North Indian,",, 300,Rs. 300,"Chicken Masala, Sev Bhaji, Paratha, Dal Kichadi, Gulab Jamun, Butter Chicken, Chicken Biryani"
